x, y, th, stamp, 
-9.319616317749023, -1.5773403644561768, -0.004680343419528874, 1759353951895470824, 
-9.306760787963867, -1.568147897720337, -0.004917261675630964, 1759353951945132750, 
-9.296955108642578, -1.5602235794067383, -0.004937459792322136, 1759353951984955656, 
-9.284603118896484, -1.5499439239501953, -0.0043103042956762075, 1759353952035938386, 
-9.272951126098633, -1.5388842821121216, -0.00474920231809244, 1759353952084952775, 
-9.261552810668945, -1.52693510055542, -0.004774458338855281, 1759353952135009811, 
-9.248540878295898, -1.512015461921692, -0.005291814783340067, 1759353952196059088, 
-9.24262809753418, -1.5043373107910156, -0.005344130991116251, 1759353952225610045, 
-9.228581428527832, -1.4854354858398438, -0.005310990015957668, 1759353952294967003, 
-9.219566345214844, -1.4714182615280151, -0.005548958277141708, 1759353952344941075, 
-9.212889671325684, -1.459811806678772, -0.004899914842266724, 1759353952384996181, 
-9.204663276672363, -1.44515061378479, -0.0035833433567444254, 1759353952435940291, 
-9.197731971740723, -1.4303297996520996, -0.003332088436026718, 1759353952484901602, 
-9.19114875793457, -1.4148938655853271, -0.003144234254374494, 1759353952535075884, 
-9.185173988342285, -1.399211049079895, -0.002707753625312344, 1759353952586093869, 
-9.181082725524902, -1.3862534761428833, -0.0030328542124213238, 1759353952626465070, 
-9.175002098083496, -1.3635879755020142, -0.0026457856226273706, 1759353952694965367, 
-9.171292304992676, -1.3470077514648438, -0.001464239134411886, 1759353952745026879, 
-9.16903018951416, -1.3336153030395508, -0.0010997678570601162, 1759353952784950350, 
-9.166728019714355, -1.3168113231658936, -0.0006371016392888195, 1759353952836020896, 
-9.165406227111816, -1.2997108697891235, 0.0001708721457354474, 1759353952884935587, 
-9.16451644897461, -1.2827913761138916, 0.0005357127406606204, 1759353952935050575, 
-9.164592742919922, -1.2658367156982422, 0.0004114826292298999, 1759353952985054136, 
-9.165146827697754, -1.2524909973144531, 0.0006052495597175029, 1759353953025252317, 
-9.167173385620117, -1.2288414239883423, 0.0010176170906353304, 1759353953095116799, 
-9.16965103149414, -1.21193528175354, 0.0009062246363118892, 1759353953144947466, 
-9.17198371887207, -1.1984707117080688, 0.0008461270295558743, 1759353953184982975, 
-9.175642967224121, -1.1816139221191406, 0.0007522163575676769, 1759353953234940626, 
-9.179966926574707, -1.1649903059005737, -0.0002764509067843547, 1759353953285020100, 
-9.18519401550293, -1.1483155488967896, -0.0001000352874534126, 1759353953335192201, 
-9.190902709960938, -1.1320899724960327, 9.541600783070991e-05, 1759353953386435433, 
-9.196189880371094, -1.1192724704742432, -0.00014191485760563932, 1759353953424758988, 
-9.205881118774414, -1.0972832441329956, -0.0004067068713342161, 1759353953495269459, 
-9.213493347167969, -1.081787109375, -0.0013102945589279068, 1759353953546174059, 
-9.220232963562012, -1.0698645114898682, -0.0012666325088368795, 1759353953586221607, 
-9.229024887084961, -1.0552886724472046, -0.0014825277731216004, 1759353953635240347, 
-9.238543510437012, -1.0406925678253174, -0.001746949112123737, 1759353953685197779, 
-9.248867988586426, -1.0264135599136353, -0.0024111379236039935, 1759353953734804692, 
-9.259549140930176, -1.0124934911727905, -0.002913340858569578, 1759353953786662517, 
-9.26857852935791, -1.0017058849334717, -0.002904866956619768, 1759353953825824165, 
-9.28503704071045, -0.9837353825569153, -0.002635323001922706, 1759353953894881226, 
-9.29720687866211, -0.9713118076324463, -0.002257624764328677, 1759353953946218555, 
-9.307304382324219, -0.9619536995887756, -0.0027013499046038276, 1759353953986728180, 
-9.320611000061035, -0.9505370855331421, -0.0029026781202226076, 1759353954036117033, 
-9.334403038024902, -0.9394674897193909, -0.002155080409389161, 1759353954085154330, 
-9.34825325012207, -0.9292176961898804, -0.002795753884151903, 1759353954135379829, 
-9.36273193359375, -0.9193668365478516, -0.00344916593192924, 1759353954186499634, 
-9.374685287475586, -0.9116206169128418, -0.0032035316493817185, 1759353954227043287, 
-9.39606761932373, -0.8991826176643372, -0.0037553789124627943, 1759353954296392063, 
-9.411947250366211, -0.8909355401992798, -0.003854244092932999, 1759353954346489955, 
-9.424744606018066, -0.8845754265785217, -0.004722586418847552, 1759353954386967862, 
-9.44092082977295, -0.8777406215667725, -0.005155349414110629, 1759353954435629182, 
-9.45720386505127, -0.8711222410202026, -0.0053330251483068416, 1759353954485106859, 
-9.473681449890137, -0.8653514385223389, -0.005334072778338597, 1759353954534940002, 
-9.49066162109375, -0.8599119782447815, -0.005239914945269705, 1759353954585924704, 
-9.50411319732666, -0.8560951948165894, -0.005162406328328188, 1759353954625837931, 
-9.52669906616211, -0.8506865501403809, -0.005593306500720848, 1759353954689963868, 
-9.544296264648438, -0.8470926284790039, -0.005597522859269445, 1759353954741955088, 
-9.560572624206543, -0.8445894718170166, -0.005858977840514555, 1759353954788981710, 
-9.578469276428223, -0.8425173163414001, -0.005600560417474625, 1759353954838949671, 
-9.593453407287598, -0.8411713242530823, -0.005495224576368435, 1759353954880913576, 
-9.611185073852539, -0.840050458908081, -0.005323982267389152, 1759353954930948048, 
-9.635466575622559, -0.8396365642547607, -0.006294122445360426, 1759353954999197610, 
-9.650348663330078, -0.8400161266326904, -0.005756096035052427, 1759353955040814213, 
-9.668122291564941, -0.8409150838851929, -0.0057444822389353615, 1759353955091076342, 
-9.685956001281738, -0.8423935770988464, -0.006065300040885509, 1759353955141149851, 
-9.703899383544922, -0.8446497917175293, -0.006030827836776117, 1759353955189979258, 
-9.719747543334961, -0.84690260887146, -0.006975141346998226, 1759353955234972551, 
-9.73750114440918, -0.8499605059623718, -0.006795215156765019, 1759353955286910216, 
-9.755069732666016, -0.8538432717323303, -0.006831100337919841, 1759353955334962205, 
-9.772448539733887, -0.8581932783126831, -0.006817025623451482, 1759353955386230268, 
-9.786474227905273, -0.8623379468917847, -0.006553962136928318, 1759353955426060600, 
-9.810647010803223, -0.8698835968971252, -0.006637863722125826, 1759353955496225055, 
-9.827408790588379, -0.8762534856796265, -0.00619245169296133, 1759353955545960097, 
-9.840826034545898, -0.8816076517105103, -0.006490501255234262, 1759353955585978743, 
-9.85720443725586, -0.8889159560203552, -0.007253755955274092, 1759353955634973083, 
-9.873560905456543, -0.896803081035614, -0.00766597448999855, 1759353955685986265, 
-9.889632225036621, -0.904863178730011, -0.0081302000531038, 1759353955734954921, 
-9.905702590942383, -0.9140024185180664, -0.008981965484067711, 1759353955786038340, 
-9.917828559875488, -0.9213561415672302, -0.008641763217098449, 1759353955826457634, 
-9.939090728759766, -0.9351648092269897, -0.008244640893525309, 1759353955894960192, 
-9.954122543334961, -0.9459331035614014, -0.007631865367670138, 1759353955946991735, 
-9.966090202331543, -0.9547773599624634, -0.007013916757670106, 1759353955985968322, 
-9.979979515075684, -0.9662228226661682, -0.006675220898043241, 1759353956034982001, 
-9.993996620178223, -0.9780282378196716, -0.006562999134183036, 1759353956084915197, 
-10.007596969604492, -0.990481972694397, -0.006939194837604825, 1759353956135941724, 
-10.023160934448242, -1.0057275295257568, -0.007332282626635766, 1759353956196033811, 
-10.030928611755371, -1.0135596990585327, -0.00751979653666365, 1759353956226704108, 
-10.043220520019531, -1.0270735025405884, -0.007871377697274397, 1759353956276010421, 
-10.058890342712402, -1.0456398725509644, -0.00786706351587447, 1759353956340955609, 
-10.069092750549316, -1.0581625699996948, -0.007217582886393457, 1759353956385982050, 
-10.080110549926758, -1.073042869567871, -0.006741133983609167, 1759353956435977176, 
-10.090660095214844, -1.0880918502807617, -0.0059210038730329, 1759353956484916319, 
-10.100885391235352, -1.1037086248397827, -0.006266473919401911, 1759353956535965859, 
-10.11221694946289, -1.1223888397216797, -0.005504775693902222, 1759353956595695430, 
-10.11788558959961, -1.1322073936462402, -0.005192782625701714, 1759353956626018344, 
-10.130064010620117, -1.154909372329712, -0.005443202965923672, 1759353956696043443, 
-10.137920379638672, -1.170318365097046, -0.005668477339676639, 1759353956741973605, 
-10.144679069519043, -1.185174584388733, -0.005579179022986061, 1759353956785963489, 
-10.151823997497559, -1.2021794319152832, -0.005115881444843496, 1759353956834983412, 
