x, y, th, stamp, 
-9.675253868103027, -2.9382174015045166, -0.00199791408549013, 1759353268289971967, 
-9.683907508850098, -2.958153486251831, -0.0020353668161331336, 1759353268339946900, 
-9.691703796386719, -2.9756388664245605, -0.001535777022644747, 1759353268385062445, 
-9.700613021850586, -2.9954423904418945, -0.0014953575291177855, 1759353268435947255, 
-9.708849906921387, -3.014131784439087, -0.001546904313520816, 1759353268482922441, 
-9.716682434082031, -3.031179189682007, -0.001499677768126881, 1759353268525958059, 
-9.726518630981445, -3.0527396202087402, -0.0015567865932491357, 1759353268579977834, 
-9.734610557556152, -3.0706074237823486, -0.0018470042680639235, 1759353268625708382, 
-9.745628356933594, -3.094482898712158, -0.001860721715091044, 1759353268685972492, 
-9.754308700561523, -3.1138839721679688, -0.001492250652992404, 1759353268734951789, 
-9.763646125793457, -3.133739709854126, -0.0010094748356029245, 1759353268785949939, 
-9.772388458251953, -3.152463912963867, -0.0012402400565805112, 1759353268834060830, 
-9.781450271606445, -3.1717703342437744, -0.0005636227863488531, 1759353268883977168, 
-9.789392471313477, -3.1881654262542725, -0.0005693109670143393, 1759353268925950712, 
-9.798486709594727, -3.20750093460083, -0.001500792463604774, 1759353268976194536, 
-9.807869911193848, -3.226986885070801, -0.0021196768250121793, 1759353269027254526, 
-9.819230079650879, -3.2505462169647217, -0.0025151795813395965, 1759353269086005965, 
-9.828596115112305, -3.27001690864563, -0.0024712853936824197, 1759353269135062394, 
-9.83814525604248, -3.2895641326904297, -0.002243353323193682, 1759353269186029966, 
-9.847442626953125, -3.3089661598205566, -0.0015279199373103237, 1759353269235081451, 
-9.856912612915039, -3.328321695327759, -0.0008853394519272009, 1759353269285161855, 
